state,city,county,zipcode,latitude,longitude,major_airport,distance
ND,Monango,Dickey,58436,46.1734,-98.5952,"Minneapolis-St Paul International/Wold-Chamberlain Airport",442.421
ND,Fullerton,Dickey,58441,46.1632,-98.4272,"Minneapolis-St Paul International/Wold-Chamberlain Airport",429.729
ND,Forbes,Dickey,58439,45.9425,-98.782,"Sioux Gateway Col. Bud Day Field",437.5536
ND,Ellendale,Dickey,58436,46.0043,-98.5254,"Minneapolis-St Paul International/Wold-Chamberlain Airport",432.0786
ND,Ludden,Dickey,58474,46.0082,-98.1254,"Minneapolis-St Paul International/Wold-Chamberlain Airport",402.4419
ND,Oakes,Dickey,58474,46.1398,-98.0871,"Minneapolis-St Paul International/Wold-Chamberlain Airport",404.0079
ND,Crosby,Divide,58730,48.9161,-103.2966,"Billings Logan International Airport",524.7682
ND,Ambrose,Divide,58833,48.9559,-103.4813,"Billings Logan International Airport",517.2674
ND,Fortuna,Divide,58844,48.9099,-103.7783,"Billings Logan International Airport",497.6075
ND,Noonan,Divide,58765,48.8899,-103.0101,"Billings Logan International Airport",539.3998
ND,Halliday,Dunn,58636,47.3522,-102.3388,"Billings Logan International Airport",504.1493
ND,Dunn Center,Dunn,58626,47.3527,-102.6233,"Billings Logan International Airport",483.7979
ND,Manning,Dunn,58642,47.231,-102.7702,"Billings Logan International Airport",469.06
ND,Killdeer,Dunn,58640,47.3673,-102.7535,"Billings Logan International Airport",475.0499
ND,Dodge,Dunn,58625,47.3057,-102.2029,"Billings Logan International Airport",512.4133
ND,New Rockford,Eddy,58356,47.6798,-99.1377,"Chisholm Hibbing Airport",473.864
ND,Sheyenne,Eddy,58374,47.8274,-99.1168,"Chisholm Hibbing Airport",473.0528
ND,Hague,Emmons,58542,46.0289,-99.9991,"Sioux Gateway Col. Bud Day Field",495.4382
ND,Hazelton,Emmons,58544,46.4858,-100.2811,"Sioux Gateway Col. Bud Day Field",549.2372
ND,Braddock,Emmons,58524,46.564,-100.0896,"Sioux Gateway Col. Bud Day Field",548.0472
ND,Strasburg,Emmons,58573,46.1336,-100.1604,"Sioux Gateway Col. Bud Day Field",512.2253
ND,Linton,Emmons,58552,46.2685,-100.2337,"Sioux Gateway Col. Bud Day Field",527.5968
ND,Grace City,Foster,58445,47.5513,-98.8039,"Chisholm Hibbing Airport",448.6249
ND,McHenry,Foster,58464,47.5764,-98.591,"Chisholm Hibbing Airport",432.6709
ND,Carrington,Foster,58421,47.4521,-99.1304,"Chisholm Hibbing Airport",473.2765
ND,Glenfield,Foster,58443,47.4551,-98.5663,"Chisholm Hibbing Airport",430.8657
ND,Sentinel Butte,Golden Valley,58654,46.9195,-103.84,"Billings Logan International Airport",381.3918
ND,Golva,Golden Valley,58632,46.7347,-103.9829,"Billings Logan International Airport",365.2834
ND,Beach,Golden Valley,58621,46.9192,-104.008,"Billings Logan International Airport",369.216
ND,Emerado,Grand Forks,58228,47.9241,-97.3655,"Chisholm Hibbing Airport",344.2082
ND,Northwood,Grand Forks,58267,47.7384,-97.5707,"Chisholm Hibbing Airport",357.124
ND,Gilby,Grand Forks,58235,48.0834,-97.468,"Chisholm Hibbing Airport",354.6862
ND,Grand Forks,Grand Forks,58208,47.9218,-97.0886,"Chisholm Hibbing Airport",323.7719
ND,Larimore,Grand Forks,58251,47.9091,-97.6269,"Chisholm Hibbing Airport",363.277
ND,Grand Forks AFB,Grand Forks,58205,47.9557,-97.3913,"Chisholm Hibbing Airport",346.6324
ND,Inkster,Grand Forks,58244,48.1513,-97.6442,"Chisholm Hibbing Airport",368.9853
ND,Niagara,Grand Forks,58266,47.9983,-97.8717,"Chisholm Hibbing Airport",382.6983
ND,Manvel,Grand Forks,58256,48.0727,-97.1779,"Chisholm Hibbing Airport",333.3165
ND,Thompson,Grand Forks,58278,47.7753,-97.1058,"Chisholm Hibbing Airport",322.8997
ND,Carson,Grant,58529,46.4223,-101.5706,"Billings Logan International Airport",541.5907
ND,Leith,Grant,58529,46.3626,-101.6385,"Billings Logan International Airport",535.8872
ND,Raleigh,Grant,58564,46.3572,-101.3053,"Casper-Natrona County International Airport",559.8885
ND,Heil,Grant,58533,46.3892,-101.7011,"Billings Logan International Airport",531.3209
ND,Elgin,Grant,58533,46.4025,-101.843,"Billings Logan International Airport",520.5963
ND,New Leipzig,Grant,58562,46.3758,-101.9516,"Billings Logan International Airport",512.0482
ND,Jessie,Griggs,58452,47.5402,-98.2291,"Chisholm Hibbing Airport",405.4768
ND,Cooperstown,Griggs,58425,47.445,-98.1257,"Chisholm Hibbing Airport",397.7617
ND,Hannaford,Griggs,58448,47.3141,-98.1889,"Chisholm Hibbing Airport",403.042
ND,Sutton,Griggs,58484,47.4038,-98.441,"Chisholm Hibbing Airport",421.5875
ND,Binford,Griggs,58416,47.5604,-98.3456,"Chisholm Hibbing Airport",414.2407
ND,Mott,Hettinger,58646,46.3744,-102.3189,"Billings Logan International Airport",483.9622
ND,New England,Hettinger,58647,46.5408,-102.8669,"Billings Logan International Airport",444.4863
ND,Regent,Hettinger,58650,46.4222,-102.5581,"Billings Logan International Airport",466.2429
ND,Pettibone,Kidder,58475,47.1171,-99.5209,"Chisholm Hibbing Airport",505.0606
ND,Steele,Kidder,58482,46.8568,-99.9181,"Chisholm Hibbing Airport",538.6576
ND,Robinson,Kidder,58478,47.142,-99.7813,"Chisholm Hibbing Airport",524.389
ND,Tappen,Kidder,58487,46.8715,-99.6269,"Chisholm Hibbing Airport",516.5307
ND,Dawson,Kidder,58428,46.8679,-99.7536,"Chisholm Hibbing Airport",526.1096
ND,Tuttle,Kidder,58488,47.1445,-99.9934,"Chisholm Hibbing Airport",540.3299
ND,Verona,LaMoure,58490,46.3626,-98.0771,"Minneapolis-St Paul International/Wold-Chamberlain Airport",411.8258
ND,Berlin,LaMoure,58415,46.3784,-98.4885,"Minneapolis-St Paul International/Wold-Chamberlain Airport",441.923
ND,Jud,LaMoure,58454,46.5258,-98.8976,"Chisholm Hibbing Airport",469.5547
ND,Marion,LaMoure,58466,46.6091,-98.3375,"Chisholm Hibbing Airport",425.7645
ND,Dickey,LaMoure,58431,46.5368,-98.4681,"Chisholm Hibbing Airport",437.4071
ND,Kulm,LaMoure,58456,46.302,-98.9466,"Minneapolis-St Paul International/Wold-Chamberlain Airport",472.4705
ND,Edgeley,LaMoure,58433,46.3625,-98.7126,"Minneapolis-St Paul International/Wold-Chamberlain Airport",457.5202
ND,LaMoure,LaMoure,58458,46.3574,-98.2966,"Minneapolis-St Paul International/Wold-Chamberlain Airport",427.3125
ND,Napoleon,Logan,58561,46.5039,-99.7683,"Sioux Gateway Col. Bud Day Field",529.1383
ND,Gackle,Logan,58442,46.6264,-99.1412,"Chisholm Hibbing Airport",485.1443
ND,Fredonia,Logan,58440,46.3292,-99.0957,"Minneapolis-St Paul International/Wold-Chamberlain Airport",484.3022
ND,Balfour,McHenry,58712,47.9509,-100.5343,"Chisholm Hibbing Airport",579.3877
ND,Drake,McHenry,58736,47.9226,-100.3745,"Chisholm Hibbing Airport",567.3221
ND,Deering,McHenry,58731,48.3956,-101.0503,"Chisholm Hibbing Airport",622.1168
ND,Bergen,McHenry,58792,48.0037,-100.7199,"Chisholm Hibbing Airport",593.5389
ND,Anamoose,McHenry,58710,47.8827,-100.242,"Chisholm Hibbing Airport",557.2206
ND,Karlsruhe,McHenry,58744,48.091,-100.6162,"Chisholm Hibbing Airport",586.5695
ND,Bantry,McHenry,58713,48.4975,-100.6099,"Chisholm Hibbing Airport",591.5878
ND,Granville,McHenry,58741,48.2663,-100.8449,"Chisholm Hibbing Airport",605.3329
ND,Kief,McHenry,58723,47.86,-100.5133,"Chisholm Hibbing Airport",577.3178
ND,Voltaire,McHenry,58792,48.0187,-100.844,"Chisholm Hibbing Airport",602.8591
ND,Towner,McHenry,58788,48.3471,-100.4069,"Chisholm Hibbing Airport",574.2953
ND,Velva,McHenry,58790,48.0582,-100.9329,"Chisholm Hibbing Airport",609.7501
ND,Upham,McHenry,58789,48.5817,-100.7284,"Chisholm Hibbing Airport",601.7339
ND,Wishek,McIntosh,58495,46.2554,-99.5546,"Sioux Gateway Col. Bud Day Field",497.0142
ND,Zeeland,McIntosh,58581,45.9729,-99.8325,"Sioux Gateway Col. Bud Day Field",482.7933
ND,Venturia,McIntosh,58413,45.9971,-99.5479,"Sioux Gateway Col. Bud Day Field",472.5056
ND,Ashley,McIntosh,58413,46.0347,-99.3736,"Sioux Gateway Col. Bud Day Field",468.8055
ND,Lehr,McIntosh,58460,46.2826,-99.3528,"Sioux Gateway Col. Bud Day Field",491.7035
ND,Arnegard,McKenzie,58835,47.8084,-103.4388,"Billings Logan International Airport",447.5216
ND,Alexander,McKenzie,58831,47.8393,-103.6426,"Billings Logan International Airport",435.8183
ND,Mandaree,McKenzie,58757,47.7358,-102.6756,"Billings Logan International Airport",495.4439
ND,Four Bears Village,McKenzie,58763,47.9871,-102.5939,"Billings Logan International Airport",512.6769
ND,East Fairview,McKenzie,59221,47.8554,-104.0375,"Billings Logan International Airport",411.3807
ND,Watford City,McKenzie,58854,47.8028,-103.2678,"Billings Logan International Airport",458.568
ND,Underwood,McLean,58576,47.4551,-101.142,"Billings Logan International Airport",593.7829
ND,Wilton,McLean,58579,47.1581,-100.7842,"Chisholm Hibbing Airport",599.7218
ND,White Shield,McLean,58775,47.6601,-101.8436,"Billings Logan International Airport",550.3212
ND,Washburn,McLean,58577,47.292,-101.0278,"Billings Logan International Airport",597.6516
ND,Turtle Lake,McLean,58575,47.5216,-100.8907,"Chisholm Hibbing Airport",605.3052
ND,Ruso,McLean,58778,47.8373,-100.9343,"Chisholm Hibbing Airport",608.6232
ND,Coleharbor,McLean,58531,47.5425,-101.2214,"Billings Logan International Airport",590.69
ND,Max,McLean,58759,47.8204,-101.2911,"Billings Logan International Airport",595.2137
ND,Mercer,McLean,58559,47.4905,-100.7104,"Chisholm Hibbing Airport",591.8685
ND,Butte,McLean,58723,47.837,-100.6658,"Chisholm Hibbing Airport",588.5921
ND,Benedict,McLean,58716,47.8301,-101.0843,"Billings Logan International Airport",610.1533
ND,Garrison,McLean,58540,47.6533,-101.4222,"Billings Logan International Airport",579.9569
ND,Riverdale,McLean,58565,47.4976,-101.3661,"Billings Logan International Airport",578.8585
ND,Stanton,Mercer,58571,47.3187,-101.3821,"Billings Logan International Airport",572.4246
ND,Pick City,Mercer,58545,47.5114,-101.4573,"Billings Logan International Airport",572.7259
ND,Golden Valley,Mercer,58541,47.2901,-102.0652,"Billings Logan International Airport",521.8902
ND,Hazen,Mercer,58545,47.299,-101.626,"Billings Logan International Airport",554.0798
ND,Beulah,Mercer,58523,47.2665,-101.7733,"Billings Logan International Airport",542.413
ND,Zap,Mercer,58580,47.2847,-101.9233,"Billings Logan International Airport",532.0258
ND,New Salem,Morton,58563,46.8432,-101.4178,"Billings Logan International Airport",558.8947
ND,Almont,Morton,58520,46.7283,-101.5027,"Billings Logan International Airport",550.5675
ND,Harmon,Morton,58554,46.9443,-100.9526,"Billings Logan International Airport",595.6035
ND,Flasher,Morton,58535,46.4521,-101.2324,"Billings Logan International Airport",567.6905
ND,Glen Ullin,Morton,58631,46.812,-101.8333,"Billings Logan International Airport",527.146
ND,Mandan,Morton,58554,46.829,-100.887,"Billings Logan International Airport",598.5661
ND,Hebron,Morton,58638,46.9023,-102.0444,"Billings Logan International Airport",513.2069
ND,Parshall,Mountrail,58770,47.9557,-102.1342,"Billings Logan International Airport",542.2588
ND,Palermo,Mountrail,58769,48.338,-102.2298,"Billings Logan International Airport",554.4885
ND,Ross,Mountrail,58776,48.3128,-102.5433,"Billings Logan International Airport",532.8129
ND,Plaza,Mountrail,58771,48.026,-101.9594,"Billings Logan International Airport",557.3149
ND,New Town,Mountrail,58763,47.9848,-102.4813,"Billings Logan International Airport",520.1142
ND,Stanley,Mountrail,58784,48.3164,-102.3873,"Billings Logan International Airport",543.1017
ND,White Earth,Mountrail,58794,48.3799,-102.7718,"Billings Logan International Airport",521.9641
ND,Tolna,Nelson,58380,47.8257,-98.4382,"Chisholm Hibbing Airport",422.5081
ND,McVille,Nelson,58254,47.7653,-98.1755,"Chisholm Hibbing Airport",402.4365
ND,Aneta,Nelson,58212,47.6795,-97.9897,"Chisholm Hibbing Airport",387.9851
ND,Pekin,Nelson,58361,47.7919,-98.3278,"Chisholm Hibbing Airport",414.0
ND,Petersburg,Nelson,58272,48.0132,-98.0004,"Chisholm Hibbing Airport",392.412
ND,Lakota,Nelson,58344,48.0429,-98.3468,"Chisholm Hibbing Airport",418.3795
ND,Michigan City,Nelson,58259,48.0248,-98.1197,"Chisholm Hibbing Airport",401.3784
ND,Dahlen,Nelson,58224,48.1587,-97.932,"Chisholm Hibbing Airport",390.0892
ND,Center,Oliver,58530,47.1149,-101.2977,"Billings Logan International Airport",573.4421
ND,Crystal,Pembina,58222,48.5981,-97.6685,"Chisholm Hibbing Airport",383.7211
ND,Hamilton,Pembina,58238,48.808,-97.4518,"Chisholm Hibbing Airport",377.1821
ND,Cavalier,Pembina,58220,48.7939,-97.6226,"Chisholm Hibbing Airport",388.139
ND,St. Thomas,Pembina,58276,48.6192,-97.4471,"Chisholm Hibbing Airport",369.1466
ND,Mountain,Pembina,58262,48.6843,-97.8648,"Chisholm Hibbing Airport",400.4782
ND,Neche,Pembina,58265,48.983,-97.5517,"Chisholm Hibbing Airport",391.7972
ND,Pembina,Pembina,58271,48.9669,-97.2475,"Chisholm Hibbing Airport",371.0392
ND,Bathgate,Pembina,58216,48.8805,-97.4738,"Chisholm Hibbing Airport",381.8778
ND,Canton City,Pembina,58241,48.688,-97.6661,"Chisholm Hibbing Airport",386.8832
ND,Drayton,Pembina,58225,48.5628,-97.1794,"Chisholm Hibbing Airport",348.5041
ND,Walhalla,Pembina,58282,48.9211,-97.9176,"Chisholm Hibbing Airport",413.4673
ND,Wolford,Pierce,58385,48.4976,-99.7035,"Chisholm Hibbing Airport",525.8305
ND,Balta,Pierce,58368,48.1666,-100.0369,"Chisholm Hibbing Airport",544.6046
ND,Selz,Pierce,58341,47.8594,-99.8934,"Chisholm Hibbing Airport",531.1187
ND,Rugby,Pierce,58368,48.3656,-99.9906,"Chisholm Hibbing Airport",544.163
ND,Brocket,Ramsey,58321,48.2107,-98.3556,"Chisholm Hibbing Airport",422.0213
ND,Devils Lake,Ramsey,58301,48.1131,-98.875,"Chisholm Hibbing Airport",458.3228
ND,Hampden,Ramsey,58338,48.5396,-98.6544,"Chisholm Hibbing Airport",451.449
ND,Lawton,Ramsey,58345,48.3036,-98.3684,"Chisholm Hibbing Airport",424.9491
ND,Edmore,Ramsey,58330,48.4124,-98.4536,"Chisholm Hibbing Airport",433.7111
ND,Crary,Ramsey,58327,48.0716,-98.6384,"Chisholm Hibbing Airport",440.2845
ND,Starkweather,Ramsey,58377,48.4521,-98.8784,"Chisholm Hibbing Airport",465.2505
ND,Churchs Ferry,Ramsey,58325,48.2686,-99.1944,"Chisholm Hibbing Airport",484.3233
ND,Lisbon,Ransom,58054,46.4385,-97.6841,"Chisholm Hibbing Airport",382.7561
ND,Englevale,Ransom,58033,46.3912,-97.9038,"Chisholm Hibbing Airport",400.4001
ND,Fort Ransom,Ransom,58033,46.5244,-97.9311,"Chisholm Hibbing Airport",398.112
ND,Sheldon,Ransom,58068,46.5886,-97.4944,"Chisholm Hibbing Airport",364.0385
ND,Enderlin,Ransom,58027,46.6215,-97.5956,"Chisholm Hibbing Airport",370.5205
ND,Elliott,Ransom,58054,46.4023,-97.8149,"Chisholm Hibbing Airport",393.5335
ND,Glenburn,Renville,58740,48.5136,-101.2211,"Billings Logan International Airport",629.6856
ND,Grano,Renville,58750,48.6153,-101.5893,"Billings Logan International Airport",610.6638
ND,Sherwood,Renville,58782,48.9619,-101.6328,"Billings Logan International Airport",627.0416
ND,Mohall,Renville,58761,48.7661,-101.5169,"Billings Logan International Airport",623.373
ND,Loraine,Renville,58761,48.8683,-101.5678,"Billings Logan International Airport",625.7797
ND,Tolley,Renville,58787,48.7309,-101.8273,"Billings Logan International Airport",601.6643
ND,Walcott,Richland,58077,46.5505,-96.9375,"Chisholm Hibbing Airport",324.5454
ND,Wahpeton,Richland,58076,46.2722,-96.6118,"Minneapolis-St Paul International/Wold-Chamberlain Airport",305.7553
ND,Wyndmere,Richland,58081,46.2641,-97.1312,"Minneapolis-St Paul International/Wold-Chamberlain Airport",340.8459
ND,Lidgerwood,Richland,58053,46.0738,-97.1451,"Minneapolis-St Paul International/Wold-Chamberlain Airport",333.3163
ND,Hankinson,Richland,58041,46.0734,-96.8916,"Minneapolis-St Paul International/Wold-Chamberlain Airport",315.2672
ND,Dwight,Richland,58075,46.3038,-96.7399,"Minneapolis-St Paul International/Wold-Chamberlain Airport",316.0695
ND,Barney,Richland,58008,46.2658,-96.9988,"Minneapolis-St Paul International/Wold-Chamberlain Airport",331.7671
ND,Great Bend,Richland,58075,46.1546,-96.801,"Minneapolis-St Paul International/Wold-Chamberlain Airport",312.6705
ND,Mooreton,Richland,58061,46.269,-96.8758,"Minneapolis-St Paul International/Wold-Chamberlain Airport",323.4812
ND,Mantador,Richland,58058,46.1656,-96.9783,"Minneapolis-St Paul International/Wold-Chamberlain Airport",325.5528
ND,Abercrombie,Richland,58075,46.4471,-96.7294,"Chisholm Hibbing Airport",313.3676
ND,Christine,Richland,58015,46.5752,-96.8067,"Chisholm Hibbing Airport",314.1872
ND,Colfax,Richland,58018,46.4709,-96.8724,"Chisholm Hibbing Airport",322.7156
ND,Fairmount,Richland,58030,46.0547,-96.6029,"Minneapolis-St Paul International/Wold-Chamberlain Airport",294.1114
ND,Mylo,Rolette,58353,48.6358,-99.6179,"Chisholm Hibbing Airport",522.8469
ND,Shell Valley,Rolette,58316,48.8108,-99.8273,"Chisholm Hibbing Airport",542.3557
ND,Rolla,Rolette,58367,48.8527,-99.6142,"Chisholm Hibbing Airport",528.4768
ND,Rolette,Rolette,58366,48.6609,-99.8417,"Chisholm Hibbing Airport",539.4991
ND,Belcourt,Rolette,58316,48.8417,-99.7447,"Chisholm Hibbing Airport",537.3733
ND,East Dunseith,Rolette,58329,48.8546,-100.0285,"Chisholm Hibbing Airport",557.8298
ND,Green Acres,Rolette,58316,48.8381,-99.6901,"Chisholm Hibbing Airport",533.4097
ND,Dunseith,Rolette,58329,48.813,-100.0622,"Chisholm Hibbing Airport",559.101
ND,St. John,Rolette,58369,48.9438,-99.7132,"Chisholm Hibbing Airport",538.1981
ND,Forman,Sargent,58032,46.104,-97.6369,"Minneapolis-St Paul International/Wold-Chamberlain Airport",369.9335
ND,De Lamere,Sargent,58060,46.2668,-97.3332,"Minneapolis-St Paul International/Wold-Chamberlain Airport",355.0679
ND,Cogswell,Sargent,58017,46.107,-97.7842,"Minneapolis-St Paul International/Wold-Chamberlain Airport",380.7411
ND,Havana,Sargent,58043,45.9517,-97.6185,"Minneapolis-St Paul International/Wold-Chamberlain Airport",363.1429
ND,Milnor,Sargent,58060,46.2603,-97.4571,"Minneapolis-St Paul International/Wold-Chamberlain Airport",363.49
ND,Gwinner,Sargent,58040,46.2357,-97.6695,"Minneapolis-St Paul International/Wold-Chamberlain Airport",377.5102
ND,Rutland,Sargent,58067,46.0543,-97.5068,"Minneapolis-St Paul International/Wold-Chamberlain Airport",358.6177
ND,Cayuga,Sargent,58013,46.0761,-97.3845,"Minneapolis-St Paul International/Wold-Chamberlain Airport",350.6056
ND,Denhoff,Sheridan,58430,47.4786,-100.2592,"Chisholm Hibbing Airport",558.019
ND,McClusky,Sheridan,58463,47.484,-100.4426,"Chisholm Hibbing Airport",571.7774
ND,Martin,Sheridan,58758,47.827,-100.115,"Chisholm Hibbing Airport",547.4649
ND,Goodrich,Sheridan,58444,47.476,-100.1248,"Chisholm Hibbing Airport",547.9309
ND,Porcupine,Sioux,58568,46.2218,-101.0999,"Casper-Natrona County International Airport",562.2259
ND,Fort Yates,Sioux,58538,46.0866,-100.63,"Sioux Gateway Col. Bud Day Field",531.0384
ND,Cannon Ball,Sioux,58538,46.3173,-100.6358,"Sioux Gateway Col. Bud Day Field",550.9256
ND,Solen,Sioux,58570,46.3873,-100.7958,"Sioux Gateway Col. Bud Day Field",564.7523
ND,Selfridge,Sioux,58568,46.0417,-100.9244,"Sioux Gateway Col. Bud Day Field",542.6071
ND,Amidon,Slope,58620,46.4823,-103.3194,"Billings Logan International Airport",409.2756
ND,Marmarth,Slope,58643,46.296,-103.9331,"Billings Logan International Airport",359.8122
ND,Gladstone,Stark,58630,46.8595,-102.57,"Billings Logan International Airport",473.1266
ND,Dickinson,Stark,58602,46.8917,-102.7924,"Billings Logan International Airport",457.4166
ND,South Heart,Stark,58655,46.8679,-102.9895,"Billings Logan International Airport",442.2291
ND,Richardton,Stark,58652,46.8841,-102.3332,"Billings Logan International Airport",491.303
ND,Belfield,Stark,58622,46.8859,-103.199,"Billings Logan International Airport",427.2511
ND,Taylor,Stark,58656,46.9018,-102.4222,"Billings Logan International Airport",485.1008
ND,Luverne,Steele,58056,47.2514,-97.9348,"Chisholm Hibbing Airport",384.3511
ND,Sharon,Steele,58277,47.5974,-97.8994,"Chisholm Hibbing Airport",380.8604
ND,Finley,Steele,58230,47.5125,-97.8373,"Chisholm Hibbing Airport",376.0398
ND,Hope,Steele,58046,47.3243,-97.7192,"Chisholm Hibbing Airport",367.6249
ND,Kensal,Stutsman,58455,47.3001,-98.7322,"Chisholm Hibbing Airport",444.0278
ND,Courtenay,Stutsman,58426,47.2241,-98.5685,"Chisholm Hibbing Airport",432.286
ND,Spiritwood Lake,Stutsman,58401,47.0743,-98.5866,"Chisholm Hibbing Airport",435.2715
ND,Streeter,Stutsman,58483,46.6576,-99.3568,"Chisholm Hibbing Airport",500.5217
ND,Medina,Stutsman,58467,46.8938,-99.2999,"Chisholm Hibbing Airport",491.5915
ND,Jamestown,Stutsman,58405,46.9063,-98.6936,"Chisholm Hibbing Airport",445.8648
ND,Cleveland,Stutsman,58424,46.891,-99.1196,"Chisholm Hibbing Airport",478.1014
ND,Buchanan,Stutsman,58420,47.0626,-98.829,"Chisholm Hibbing Airport",453.6565
ND,Montpelier,Stutsman,58472,46.6988,-98.5884,"Chisholm Hibbing Airport",442.2102
ND,Pingree,Stutsman,58476,47.1638,-98.9086,"Chisholm Hibbing Airport",458.4637
ND,Woodworth,Stutsman,58496,47.1421,-99.3045,"Chisholm Hibbing Airport",488.4945
ND,Ypsilanti,Stutsman,58497,46.7834,-98.561,"Chisholm Hibbing Airport",438.2929
ND,Cando,Towner,58324,48.4872,-99.2026,"Chisholm Hibbing Airport",489.4348
ND,Perth,Towner,58363,48.7148,-99.4582,"Chisholm Hibbing Airport",513.504
