zipcode,state,city,county,latitude,longitude,timezone,population_total,median_age,avg_rainfall,median_aqi,percentage_good_days,avg_temp_num,cost_rank,rent_index,restaurant_price_index,local_puchasing_power_index,lower_income_tax_rate,higher_income_tax_rate,sales_tax_rate,real_estate_tax_rate,annual_taxes_on_state_median_val_home,combined_upper_most_cap_gains,healthcare_rank,healthcare_cost_rank,distance_to_airport,distance_to_national_park
2148,MA,Malden,Middlesex,42.43050,-71.05760,America/New_York,65365,37.80,43.430,39,1,47.6,,,,,5.00,,6.25,1.23,"$4,679.00",27.80,1,20,8.52630,74.09100
2151,MA,Revere,Suffolk,42.41920,-71.00360,America/New_York,56282,38.80,44.290,38,1,48.5,,,,,5.00,,6.25,1.23,"$4,679.00",27.80,1,20,6.10600,73.75910
21108,MD,Glen Burnie,Anne Arundel,39.15590,-76.60720,America/New_York,91447,37.85,42.450,38,1,55.4,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,5.69610,154.33890
21412,MD,Pasadena,Anne Arundel,39.15520,-76.55370,America/New_York,63455,40.60,42.450,38,1,55.4,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,10.13180,158.69350
21411,MD,Annapolis,Anne Arundel,38.97060,-76.50470,America/New_York,97500,40.36,42.450,38,1,55.4,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,26.79630,157.74960
21224,MD,Dundalk,Baltimore,39.27030,-76.49420,America/New_York,56402,39.50,43.380,39,1,53,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,18.33750,167.85990
21117,MD,Owings Mills,Baltimore,39.41150,-76.79130,America/New_York,58002,36.40,43.380,39,1,53,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,28.30670,151.84060
21234,MD,Parkville,Baltimore,39.38320,-76.55190,America/New_York,68987,41.40,43.380,39,1,53,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,25.18480,168.41450
21250,MD,Catonsville,Baltimore,39.26460,-76.74240,America/New_York,52209,41.20,43.380,39,1,53,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,11.79530,147.95160
21298,MD,Baltimore,Baltimore,39.30510,-76.61440,America/New_York,624926,36.34,43.380,39,1,53,52,44.09,73.08,102.72,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,15.15050,159.84390
21158,MD,Westminster,Carroll,39.57960,-77.00660,America/New_York,58307,42.15,42.380,41,1,51.8,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,53.53090,144.76700
20695,MD,Waldorf,Charles,38.60850,-76.91950,America/New_York,85838,36.33,42.220,36,1,55.7,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,28.96260,119.67840
21709,MD,Frederick,Frederick,39.43360,-77.41410,America/New_York,134217,37.73,41.850,41,1,52.4,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,54.50410,111.34580
21014,MD,Bel Air,Harford,39.53480,-76.34600,America/New_York,66277,41.70,43.720,39,1,53.2,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,48.63090,182.31060
21150,MD,Columbia,Howard,39.20040,-76.85900,America/New_York,101098,38.73,42.480,28,1,52.9,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,16.66910,135.86690
21043,MD,Ellicott City,Howard,39.27730,-76.83440,America/New_York,92032,42.10,42.480,28,1,52.9,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,18.25100,141.41480
20876,MD,Germantown,Montgomery,39.17550,-77.26430,America/New_York,86676,34.70,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,30.54770,103.44420
20859,MD,Potomac,Montgomery,39.01410,-77.19430,America/New_York,51521,49.20,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,22.53820,101.29810
20997,MD,Silver Spring,Montgomery,39.00280,-77.02070,America/New_York,301693,38.83,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,16.82140,115.16220
20857,MD,Rockville,Montgomery,39.08340,-77.15520,America/New_York,140920,40.38,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,27.65290,107.25680
20899,MD,Gaithersburg,Montgomery,39.13460,-77.21320,America/New_York,150992,39.90,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,29.76300,105.12740
20894,MD,Bethesda,Montgomery,38.98660,-77.11880,America/New_York,87265,41.53,41.560,33,1,53.5,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,16.51980,106.52530
20749,MD,Fort Washington,Prince George's,38.73390,-77.00690,America/New_York,53126,42.80,42.290,37,1,55,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,13.41160,111.61510
20788,MD,Hyattsville,Prince George's,38.96120,-76.95480,America/New_York,163923,34.22,42.290,37,1,55,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,14.09330,119.45840
20797,MD,Laurel,Prince George's,39.09500,-76.86220,America/New_York,113809,35.55,42.290,37,1,55,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,18.96360,131.33390
20721,MD,Bowie,Prince George's,38.95690,-76.74090,America/New_York,101381,40.50,42.290,37,1,55,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,25.09160,137.40980
20792,MD,Upper Marlboro,Prince George's,38.81710,-76.75460,America/New_York,96002,40.20,42.290,37,1,55,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,24.82770,133.99280
21749,MD,Hagerstown,Washington,39.64010,-77.72170,America/New_York,95545,39.60,39.150,38,1,52.1,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,80.66080,115.49110
21804,MD,Salisbury,Wicomico,38.37560,-75.58670,America/New_York,72034,34.90,43.690,,,55.4,,,,,2.00,5.75,6.00,1.09,"$3,430.00",28.10,16,3,129.22820,238.10430
48708,MI,Bay City,Bay,43.59030,-83.88860,America/Detroit,66720,41.70,28.950,19,1,45.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,16.66070,359.51430
49037,MI,Battle Creek,Calhoun,42.29860,-85.22960,America/Detroit,91542,40.08,33.710,,,47,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,111.26490,202.90790
48557,MI,Flint,Genesee,43.02350,-83.69220,America/Detroit,147965,36.43,30.080,38,1,46.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,64.74500,346.68570
49696,MI,Traverse City,Grand Traverse,44.75470,-85.60350,America/Detroit,76118,43.65,30.500,,,42.7,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,182.31970,359.26650
48956,MI,Lansing,Ingham,42.71420,-84.56010,America/Detroit,166159,34.99,30.780,35,1,46.4,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,99.03600,268.48610
48826,MI,East Lansing,Ingham,42.74800,-84.48350,America/Detroit,69735,20.97,30.780,35,1,46.4,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,93.22650,275.63570
48859,MI,Mount Pleasant,Isabella,43.59660,-84.77590,America/Detroit,52455,24.20,29.770,,,44.8,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,56.54720,300.98200
49203,MI,Jackson,Jackson,42.24310,-84.40370,America/Detroit,103680,38.67,31.510,,,46.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,86.54580,268.77410
49074,MI,Kalamazoo,Kalamazoo,42.27490,-85.58820,America/Detroit,167365,32.17,34.580,39,1,47.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,87.14630,173.59510
49599,MI,Grand Rapids,Kent,42.96200,-85.65620,America/Detroit,375980,35.53,32.910,38,1,46.3,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,142.60170,201.50050
49548,MI,Wyoming,Kent,42.89090,-85.70660,America/Detroit,57915,33.50,32.910,38,1,46.3,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,140.72210,193.56380
48844,MI,Howell,Livingston,42.60780,-83.93390,America/Detroit,62391,40.30,30.510,,,46.1,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,64.84100,314.26350
48314,MI,Sterling Heights,Macomb,42.58090,-83.03050,America/Detroit,134076,42.48,30.240,37,1,47.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,48.80640,317.38080
48047,MI,New Baltimore,Macomb,42.69030,-82.73980,America/Detroit,58350,38.70,30.240,37,1,47.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,73.20000,315.73380
48090,MI,St. Clair Shores,Macomb,42.49210,-82.89570,America/Detroit,60517,46.07,30.240,37,1,47.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,48.80480,303.27170
48318,MI,Utica,Macomb,42.62900,-83.02180,America/Detroit,84181,43.10,30.240,37,1,47.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,53.72900,321.62200
48397,MI,Warren,Macomb,42.49340,-83.02700,America/Detroit,137805,34.80,30.240,37,1,47.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,41.17900,308.92150
48686,MI,Midland,Midland,43.62410,-84.23190,America/Detroit,65841,41.35,29.170,,,45.6,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,15.91700,338.15800
48162,MI,Monroe,Monroe,41.91540,-83.38500,America/Detroit,55638,40.30,31.120,1,1,48.7,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,33.12760,276.30840
49442,MI,Muskegon,Muskegon,43.22810,-86.25630,America/Detroit,131947,38.34,32.120,39,1,46.1,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,136.81380,187.34660
48086,MI,Southfield,Oakland,42.47650,-83.26050,America/Detroit,79118,44.35,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,30.34300,317.90040
48343,MI,Pontiac,Oakland,42.64930,-83.28780,America/Detroit,62335,34.87,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,48.87870,335.03970
48308,MI,Rochester,Oakland,42.68660,-83.11980,America/Detroit,101438,42.43,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,56.10410,331.21760
48073,MI,Royal Oak,Oakland,42.50840,-83.15390,America/Detroit,58946,39.50,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,36.76970,315.92470
48336,MI,Farmington,Oakland,42.46140,-83.37840,America/Detroit,90186,43.88,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,27.76380,322.20750
48377,MI,Novi,Oakland,42.47860,-83.48930,America/Detroit,54128,39.43,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,31.63720,329.23880
48099,MI,Troy,Oakland,42.58180,-83.14570,America/Detroit,84574,43.78,30.680,37,1,46.5,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,44.47580,322.41630
49423,MI,Holland,Ottawa,42.76770,-86.09850,America/Detroit,95447,35.95,33.010,36,1,47.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,119.12510,159.70470
48663,MI,Saginaw,Saginaw,43.41990,-83.95010,America/Detroit,128423,41.46,29.500,,,46.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,16.34220,345.83710
48113,MI,Ann Arbor,Washtenaw,42.27550,-83.73120,America/Detroit,170106,30.22,29.850,39,1,46.8,45,49.36,63.23,113.42,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,31.88070,324.13990
48198,MI,Ypsilanti,Washtenaw,42.24370,-83.62050,America/Detroit,107303,33.65,29.850,39,1,46.8,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,22.26590,316.20030
48186,MI,Westland,Wayne,42.31920,-83.38050,America/Detroit,83398,39.70,30.630,47,1,48.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,12.08330,309.78210
48288,MI,Detroit,Wayne,42.38340,-83.10240,America/Detroit,619968,35.88,30.630,47,1,48.2,77,41.76,66.1,72.63,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,28.06630,302.01470
48180,MI,Taylor,Wayne,42.22600,-83.26880,America/Detroit,63294,38.20,30.630,47,1,48.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,7.12910,295.95220
48154,MI,Livonia,Wayne,42.39720,-83.37330,America/Detroit,96120,46.13,30.630,47,1,48.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,20.61400,316.25830
48127,MI,Dearborn Heights,Wayne,42.31640,-83.27690,America/Detroit,57554,39.25,30.630,47,1,48.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,13.16690,304.31120
48128,MI,Dearborn,Wayne,42.31270,-83.21290,America/Detroit,100379,35.28,30.630,47,1,48.2,,,,,4.25,,6.00,1.54,"$2,381.00",30.90,22,5,16.06460,300.82990
56002,MN,Mankato,Blue Earth,44.17120,-93.97730,America/Chicago,65458,33.35,28.840,,,44.6,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,99.16470,172.26220
55044,MN,Lakeville,Dakota,44.67740,-93.25200,America/Chicago,53621,36.40,29.250,31,1,44.2,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,22.87500,93.28490
55337,MN,Burnsville,Dakota,44.76480,-93.27950,America/Chicago,62275,37.35,29.250,31,1,44.2,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,13.80370,86.28490
55488,MN,Minneapolis,Hennepin,44.96350,-93.26780,America/Chicago,1110396,36.94,28.900,40,1,43.5,13,43.9,78.67,111.91,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,9.75920,68.70850
55347,MN,Eden Prairie,Hennepin,44.84880,-93.45950,America/Chicago,64589,38.87,28.900,40,1,43.5,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,19.09360,88.41730
55906,MN,Rochester,Olmsted,44.01510,-92.47780,America/Chicago,130663,39.05,30.950,38,1,43.2,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,12.00800,154.38860
55175,MN,St. Paul,Ramsey,44.94770,-93.10400,America/Chicago,808519,36.85,29.050,32,1,43.8,23,42.58,73.95,100.01,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,11.80750,61.69250
55816,MN,Duluth,St. Louis,46.77560,-92.13920,America/Chicago,118650,40.89,27.180,,,36.6,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,8.47460,158.02380
56396,MN,St. Cloud,Stearns,45.53390,-94.17180,America/Chicago,79460,32.03,25.390,37,1,41.3,,,,,5.35,9.85,6.88,1.12,"$2,500.00",28.00,2,4,103.88970,120.00370
65299,MO,Columbia,Boone,38.94780,-92.32560,America/Chicago,155993,27.78,38.460,36,1,54.1,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,148.45780,14.33110
64508,MO,St. Joseph,Buchanan,39.75990,-94.82100,America/Chicago,85946,37.62,35.840,31,1,53,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,52.21970,229.15820
65111,MO,Jefferson City,Cole,38.56760,-92.17590,America/Chicago,70890,38.40,38.850,,,55.1,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,132.81590,38.36410
65899,MO,Springfield,Greene,37.19430,-93.29160,America/Chicago,235662,37.50,41.920,38,1,55.3,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,10.31710,142.61370
64999,MO,Kansas City,Jackson,39.12390,-94.55410,America/Chicago,588285,36.74,38.250,39,1,53.9,81,30.84,67.91,113.55,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,23.71920,185.95580
64015,MO,Blue Springs,Jackson,39.01240,-94.27210,America/Chicago,58708,37.15,38.250,39,1,53.9,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,49.56660,160.21290
64057,MO,Independence,Jackson,39.08710,-94.35010,America/Chicago,127964,39.76,38.250,39,1,53.9,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,39.12540,167.93860
64804,MO,Joplin,Jasper,37.07580,-94.50180,America/Chicago,77085,38.25,42.290,38,1,57,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,8.45630,197.43570
63303,MO,St. Charles,St. Charles,38.79540,-90.51570,America/Chicago,146561,39.47,37.940,,,54.7,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,13.65670,86.03130
63376,MO,St. Peters,St. Charles,38.78240,-90.60610,America/Chicago,78834,39.40,37.940,,,54.7,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,13.95670,78.39930
63024,MO,Ballwin,St. Louis,38.59510,-90.55000,America/Chicago,92248,43.25,38.150,,,55.2,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,11.57640,88.09970
63197,MO,St. Louis,St. Louis,38.63580,-90.24510,America/Chicago,931567,37.47,38.150,,,55.2,87,32.68,60.36,120.26,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,16.58640,112.17890
63017,MO,Chesterfield,St. Louis,38.65880,-90.58040,America/Chicago,60561,48.05,38.150,,,55.2,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,6.22770,83.37170
63033,MO,Florissant,St. Louis,38.79960,-90.32690,America/Chicago,110175,42.27,38.150,,,55.2,,,,,1.50,5.40,4.23,0.97,"$1,526.00",27.90,35,33,6.78210,102.29200
38672,MS,Southaven,DeSoto,34.95140,-89.97870,America/Chicago,51092,35.40,51.510,38,1,61.6,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,10.12040,242.69070
38654,MS,Olive Branch,DeSoto,34.96100,-89.84690,America/Chicago,53311,38.40,51.510,38,1,61.6,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,14.88960,231.46340
39407,MS,Hattiesburg,Forrest,31.30740,-89.31700,America/Chicago,84997,32.50,59.640,34,1,65.5,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,102.82370,198.15600
39535,MS,Biloxi,Harrison,30.44220,-88.95120,America/Chicago,64390,33.58,62.410,42,1,66.4,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,12.04270,127.73270
39507,MS,Gulfport,Harrison,30.42710,-89.07030,America/Chicago,89920,36.53,62.410,42,1,66.4,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,2.20160,138.81130
39298,MS,Jackson,Hinds,32.31630,-90.21240,America/Chicago,171991,32.96,52.900,43,1,64.6,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,12.84030,334.72570
39307,MS,Meridian,Lauderdale,32.38460,-88.68960,America/Chicago,65748,34.28,55.810,32,1,63.6,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,130.48210,226.39420
39705,MS,Columbus,Lowndes,33.50880,-88.40960,America/Chicago,50639,34.35,52.750,,,63,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,153.61240,128.33300
39043,MS,Brandon,Rankin,32.27780,-89.98960,America/Chicago,73236,38.50,53.570,,,64.1,,,,,3.00,5.00,7.00,0.81,$958.00,28.60,47,17,8.92120,316.56300
59406,MT,Great Falls,Cascade,47.50220,-111.29950,America/Denver,73351,39.07,17.220,18,1,42.2,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,282.39180,219.65270
59904,MT,Kalispell,Flathead,48.21560,-114.32620,America/Denver,56130,40.60,37.160,35,1,38.8,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,248.03880,97.46850
59719,MT,Bozeman,Gallatin,45.68320,-111.05520,America/Denver,72689,32.35,24.290,16,1,38.7,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,195.42230,142.63250
59626,MT,Helena,Lewis and Clark,46.59650,-112.02020,America/Denver,58362,42.40,22.940,41,1,39.7,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,281.58340,185.68850
59812,MT,Missoula,Missoula,46.87500,-114.02140,America/Denver,100040,34.62,29.840,42,1,40.3,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,277.74800,53.90730
59117,MT,Billings,Yellowstone,45.78910,-108.55240,America/Denver,143918,39.55,13.520,20,1,45.3,,,,,1.00,6.90,0.00,0.84,"$1,928.00",29.10,12,2,2.19300,219.71780
27217,NC,Burlington,Alamance,36.07580,-79.46860,America/New_York,81633,40.30,45.130,,,58.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,42.18820,199.59880
28816,NC,Asheville,Buncombe,35.57040,-82.55360,America/New_York,137213,41.92,48.020,32,1,53.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,14.96060,31.40730
28680,NC,Morganton,Burke,35.74080,-81.70030,America/New_York,57113,42.60,50.510,,,56.8,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,83.29050,54.75770
28027,NC,Concord,Cabarrus,35.39330,-80.63660,America/New_York,124610,37.20,46.160,,,59.3,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,34.22120,70.68330
28083,NC,Kannapolis,Cabarrus,35.47640,-80.64030,America/New_York,53197,38.55,46.160,,,59.3,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,40.06970,74.66120
28603,NC,Hickory,Catawba,35.74250,-81.32300,America/New_York,81481,41.25,47.720,30,1,57.9,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,68.09430,68.08620
28152,NC,Shelby,Cleveland,35.29040,-81.54510,America/New_York,54670,41.00,49.250,,,58.5,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,55.32010,25.40300
28562,NC,New Bern,Craven,35.09550,-77.07230,America/New_York,67275,43.25,53.120,,,61.3,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,177.98340,355.54950
28390,NC,Fayetteville,Cumberland,35.08460,-78.97760,America/New_York,250868,36.58,47.050,36,1,61.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,89.84210,189.53360
27295,NC,Lexington,Davidson,35.80170,-80.26820,America/New_York,79514,42.90,45.790,30,1,58.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,44.39890,122.83470
27722,NC,Durham,Durham,35.97940,-78.90310,America/New_York,300908,33.46,44.520,35,1,58.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,15.37770,240.25420
27285,NC,Kernersville,Forsyth,36.10660,-80.08440,America/New_York,54915,41.70,44.680,40,1,57.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,13.25180,157.39640
28056,NC,Gastonia,Gaston,35.24940,-81.18530,America/New_York,110326,39.87,47.530,,,59,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,22.34770,19.66480
27499,NC,Greensboro,Guilford,36.09560,-79.82690,America/New_York,327413,34.23,44.740,38,1,57.6,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,9.92240,174.24050
27282,NC,High Point,Guilford,35.99070,-79.99380,America/New_York,125121,34.98,44.740,38,1,57.6,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,12.94720,155.23460
28793,NC,Hendersonville,Henderson,35.32420,-82.45760,America/New_York,74184,50.63,58.390,,,54.6,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,14.60720,51.30160
28117,NC,Mooresville,Iredell,35.58490,-80.82650,America/New_York,85552,39.40,46.790,,,57.5,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,42.57470,69.05160
28687,NC,Statesville,Iredell,35.78420,-80.87140,America/New_York,73202,41.00,46.790,,,57.5,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,63.73460,84.42550
27528,NC,Clayton,Johnston,35.65910,-78.44990,America/New_York,68205,37.00,47.040,38,1,60.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,38.96210,262.07940
27332,NC,Sanford,Lee,35.48740,-79.17720,America/New_York,72255,37.45,46.410,,,59.7,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,55.86960,197.29260
28299,NC,Charlotte,Mecklenburg,35.20800,-80.83040,America/New_York,936019,34.95,45.990,40,1,59.4,56,46.07,70.95,120,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,10.26050,47.60310
28078,NC,Huntersville,Mecklenburg,35.40580,-80.87270,America/New_York,65566,36.70,45.990,40,1,59.4,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,22.26330,52.71970
28106,NC,Matthews,Mecklenburg,35.11950,-80.71010,America/New_York,77294,40.05,45.990,40,1,59.4,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,23.64300,57.79490
27815,NC,Rocky Mount,Nash,35.96760,-77.80480,America/New_York,71507,41.10,46.960,,,58.8,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,89.05250,306.93110
28412,NC,Wilmington,New Hanover,34.21000,-77.88660,America/New_York,212796,39.08,53.160,32,1,62.5,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,112.74020,274.08170
28547,NC,Jacksonville,Onslow,34.72880,-77.39410,America/New_York,104201,29.60,53.790,,,61.6,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,179.73540,320.13940
27599,NC,Chapel Hill,Orange,35.92700,-79.03910,America/New_York,103839,34.15,44.850,,,57.9,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,23.31790,226.71630
27858,NC,Greenville,Pitt,35.59560,-77.37680,America/New_York,115105,29.85,49.250,35,1,60.5,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,131.12990,345.38960
27205,NC,Asheboro,Randolph,35.71580,-79.81290,America/New_York,56178,38.95,46.310,,,58.8,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,43.92940,153.36080
28360,NC,Lumberton,Robeson,34.63120,-79.01860,America/New_York,53498,36.30,45.630,,,61.7,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,106.12780,171.43480
28147,NC,Salisbury,Rowan,35.66560,-80.49090,America/New_York,81497,39.90,46.630,40,1,58.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,64.80600,97.67370
28112,NC,Monroe,Union,35.00610,-80.55950,America/New_York,83316,36.85,44.810,32,1,60.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,41.85640,72.85250
28173,NC,Waxhaw,Union,34.93640,-80.74380,America/New_York,60344,37.60,44.810,32,1,60.1,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,35.80160,58.87540
27698,NC,Raleigh,Wake,35.83250,-78.64350,America/New_York,565319,34.98,45.830,39,1,59.2,69,37.47,70.39,124.39,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,13.91300,256.79270
27699,NC,Garner,Wake,35.69340,-78.61960,America/New_York,51923,38.10,45.830,39,1,59.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,25.47330,251.43190
27539,NC,Apex,Wake,35.72390,-78.87280,America/New_York,79039,37.20,45.830,39,1,59.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,18.74240,233.54780
27560,NC,Cary,Wake,35.78200,-78.81910,America/New_York,163409,38.93,45.830,39,1,59.2,,,,,5.25,,4.75,0.84,"$1,454.00",26.30,48,50,11.00560,240.00930
