ID,NAME,ST_ABBREV,TOTPOP_CY,MEDAGE_CY,MALES_CY,FEMALES_CY,MEDMAGE_CY,MEDFAGE_CY
64092,Waldron,MO,0,0,0,0,0,0
64137,Kansas City,MO,11461,33.5,5479,5982,32.1,34.9
64082,Lees Summit,MO,16193,37.5,7897,8296,36.8,38
64434,Conception Junction,MO,486,41.3,271,215,37,46.1
63121,St. Louis,MO,26292,36.9,11715,14577,34.5,38.9
63555,Memphis,MO,3858,40.7,1867,1991,37.9,43.4
65762,Thornfield,MO,476,52.6,248,228,52.1,53.2
65714,Nixa,MO,33326,38.1,16102,17224,37.2,38.9
64138,Kansas City,MO,26624,38.9,12545,14079,36.6,41
65704,Mansfield,MO,3598,42.6,1753,1845,41.2,43.7
65570,Success,MO,503,46.4,249,254,46,46.8
65707,Miller,MO,2143,40.9,1102,1041,40.1,41.9
63111,St. Louis,MO,19549,36.2,9513,10036,35.1,37.3
64476,Pickering,MO,379,44.5,191,188,44.7,44.3
63084,Union,MO,18604,36.7,9253,9351,36,37.5
64064,Lees Summit,MO,17876,42.2,8605,9271,41.1,43.1
63534,Callao,MO,748,45.9,389,359,45.5,46.5
65329,Florence,MO,598,44.7,301,297,45.1,44.2
64870,Webb City,MO,15558,34.2,7646,7912,32.9,35.4
65013,Belle,MO,3565,42.6,1815,1750,41.1,44.1
65010,Ashland,MO,6618,40.8,3254,3364,39.5,42
65618,Brixey,MO,117,49.6,58,59,48.3,50.6
65690,Couch,MO,1270,50.7,648,622,51.1,50.3
65793,Willow Springs,MO,6001,42.3,2944,3057,40.2,44.4
65546,Montier,MO,131,46.6,67,64,45.6,47.5
64653,Linneus,MO,734,44.8,380,354,44.1,45.5
64745,Foster,MO,90,40.8,44,46,40,41.7
64058,Independence,MO,7099,38.4,3561,3538,37.1,39.8
65735,Quincy,MO,320,51.5,158,162,51.5,51.5
65625,Cassville,MO,7977,42.6,3912,4065,41.1,44
64788,Urich,MO,1082,44.5,530,552,44.1,45
65257,Higbee,MO,1537,43.7,785,752,42.7,44.9
63633,Centerville,MO,725,46.5,375,350,45.3,47.7
63074,St. Ann,MO,15228,38.2,7292,7936,36.8,39.6
63038,Wildwood,MO,8354,46,4163,4191,46,46
63435,Canton,MO,3930,33.8,1903,2027,32.5,35.2
64456,Grant City,MO,1384,49,678,706,45.1,52
65717,Norwood,MO,2469,40.7,1251,1218,39.7,41.6
63664,Potosi,MO,8535,40.3,4185,4350,39.5,41.2
65605,Aurora,MO,13075,40.7,6372,6703,39.6,41.9
65604,Ash Grove,MO,3491,45.4,1728,1763,42.8,47.9
64772,Nevada,MO,13475,40.8,6429,7046,39.2,42.4
64868,Tiff City,MO,13,45.8,7,6,47.5,45
64050,Independence,MO,21659,39.3,10360,11299,37.4,41.4
65468,Eunice,MO,34,42.5,17,17,42.5,42.5
65649,Fair Play,MO,1638,45.8,836,802,43.7,47.6
65263,Madison,MO,1948,42.1,975,973,41.6,42.5
65075,St. Elizabeth,MO,902,40.1,458,444,39.6,40.6
64001,Alma,MO,631,46,310,321,46.1,46
63552,Macon,MO,7807,45.1,3741,4066,42.3,47.7
65810,Springfield,MO,22977,39.2,10995,11982,38.1,40.2
65777,Moody,MO,329,41.1,167,162,40.7,41.5
65440,Boss,MO,405,44.5,208,197,43.5,45.5
63010,Arnold,MO,36331,39.2,17813,18518,37.9,40.6
63703,Cape Girardeau,MO,8286,36.6,3761,4525,33.5,40.3
64483,Rosendale,MO,640,40.3,335,305,39.3,41.6
63650,Ironton,MO,4047,42.8,1985,2062,41.3,44.4
63560,Pollock,MO,424,47,217,207,45.8,48.5
65453,Cuba,MO,8470,42.4,4161,4309,41.4,43.4
63840,Deering,MO,56,50,28,28,47.5,52.5
63383,Warrenton,MO,16291,40.8,8063,8228,39.6,42.2
63129,St. Louis,MO,54127,43.8,26266,27861,42,45.4
63304,St. Charles,MO,44455,39.6,21828,22627,38.7,40.5
63536,Downing,MO,1096,41.1,559,537,39.9,42.3
63466,St. Patrick,MO,366,51.4,188,178,50.9,51.9
63021,Ballwin,MO,57006,40.5,27574,29432,39.4,41.7
64746,Freeman,MO,1535,45.8,787,748,45.3,46.4
65536,Lebanon,MO,29838,39.8,14665,15173,38.4,41.1
63637,Doe Run,MO,1432,44,725,707,43.7,44.4
63303,St. Charles,MO,50663,40.1,24869,25794,38.9,41.5
64131,Kansas City,MO,22568,37.5,10650,11918,35.9,39
63953,Naylor,MO,877,46.7,431,446,44.3,48.8
63964,Silva,MO,1331,46.8,663,668,45.6,48.2
65085,Westphalia,MO,1259,40.6,622,637,39.5,41.8
65335,Ionia,MO,332,41.8,168,164,43.3,40
64858,Racine,MO,62,41.3,31,31,38.8,43.8
65787,Roach,MO,1872,56.6,932,940,57.3,56.1
63445,Kahoka,MO,3719,41.8,1825,1894,40.3,43.3
65710,Morrisville,MO,1214,41.6,613,601,39.9,43.1
64037,Higginsville,MO,6103,41.3,2976,3127,39.6,43
63465,Revere,MO,436,43.3,227,209,42.3,44.4
63933,Campbell,MO,3717,44.2,1797,1920,43.2,45.3
63130,St. Louis,MO,31125,36.6,14760,16365,34.4,38.8
64873,Wentworth,MO,1067,42.5,546,521,43.1,41.9
64725,Archie,MO,2120,38.8,1047,1073,39,38.6
65020,Camdenton,MO,13676,46.1,6753,6923,45.1,47.2
63474,Wyaconda,MO,447,47.8,231,216,46.5,49.2
63045,Earth City,MO,3,58.8,2,1,60,57.5
63532,Bevier,MO,1248,44.6,617,631,44.3,44.9
63131,St. Louis,MO,17266,50,8333,8933,49.3,50.5
65441,Bourbon,MO,5537,39.4,2756,2781,39,39.8
65349,Slater,MO,2468,45,1247,1221,42.8,47.2
64149,Kansas City,MO,402,36.4,197,205,35.7,37
64449,Fillmore,MO,472,40.3,246,226,40.9,39.7
64622,Bogard,MO,628,43.8,335,293,42.2,45.4
63114,St. Louis,MO,36462,37.5,17863,18599,36.1,38.9
64779,Rich Hill,MO,2660,41.6,1326,1334,40.7,42.6
65652,Fordland,MO,4383,39.6,2465,1918,38.5,41.6
64733,Chilhowee,MO,1093,43.2,557,536,43.3,43.1
59010,Bighorn,MT,142,49,75,67,50.5,47.5
59026,Edgar,MT,170,50.8,87,83,50.4,51.3
59025,Decker,MT,122,24.5,59,63,23.5,25.4
59019,Columbus,MT,3916,46.4,1985,1931,45,47.7
59258,Reserve,MT,129,47.5,66,63,48.3,46.3
59482,Sunburst,MT,438,47.6,225,213,47.3,48
59525,Gildford,MT,365,47.4,193,172,45.8,48.9
59259,Richey,MT,371,54.2,196,175,55.2,52.9
59089,Wyola,MT,515,33,262,253,33.3,32.7
59865,St. Ignatius,MT,3396,39.5,1695,1701,37.5,41.4
59225,Frazer,MT,699,34.9,347,352,36.5,33.8
59212,Bainville,MT,371,48.2,189,182,47.3,49.4
59868,Seeley Lake,MT,2173,53.6,1168,1005,53.8,53.5
59825,Clinton,MT,2441,45.5,1251,1190,45.7,45.3
59544,Whitewater,MT,166,46.1,87,79,47.5,44.5
59252,Outlook,MT,161,52.5,83,78,52.5,52.5
59450,Highwood,MT,439,47.3,225,214,46.8,47.7
59324,Ekalaka,MT,783,53.5,391,392,51.6,55.1
59070,Roberts,MT,1561,51.5,811,750,51.5,51.6
59273,Vandalia,MT,8,60,4,4,60,60
59033,Greycliff,MT,139,50.8,72,67,51,50.5
59759,Whitehall,MT,3727,51.2,1977,1750,50.6,51.8
59451,Hilger,MT,337,50.1,173,164,50.3,50
59474,Shelby,MT,3887,42,2245,1642,39.9,45.6
59875,Victor,MT,4148,48.5,2052,2096,48.5,48.4
59837,Hall,MT,403,53.8,204,199,54,53.5
59824,Charlo,MT,1593,41.2,803,790,41.8,40.7
59820,Alberton,MT,1381,49.3,720,661,48.7,49.9
59916,Essex,MT,224,51.9,115,109,52.5,51.4
59489,Winifred,MT,378,49.3,198,180,48.2,50.4
59030,Gardiner,MT,1268,50,641,627,51.3,48.5
59461,Lothair,MT,6,60,3,3,62.5,57.5
59069,Reed Point,MT,644,49.7,346,298,49.5,50
59741,Manhattan,MT,5330,44.1,2728,2602,43.6,44.6
59872,Superior,MT,2143,52.6,1079,1064,52.5,52.6
59644,Townsend,MT,4119,48.5,2120,1999,48.4,48.7
59072,Roundup,MT,3961,51,1989,1972,50.4,51.6
59648,Wolf Creek,MT,634,58.2,340,294,58.2,58.3
59739,Lima,MT,420,52.3,223,197,54.8,49.8
59255,Poplar,MT,3620,28.1,1803,1817,27.5,28.8
59036,Harlowton,MT,1062,47,528,534,48,46.1
59257,Redstone,MT,69,52.5,36,33,51.7,53.8
59547,Zurich,MT,53,42.5,27,26,41.3,45
59344,Plevna,MT,341,51,177,164,50.2,51.8
59332,Hammond,MT,157,50.3,81,76,50.5,50
59217,Crane,MT,33,41.3,17,16,42.5,40
59353,Wibaux,MT,1046,51.9,531,515,51,53.1
59922,Lakeside,MT,2927,46.6,1429,1498,46.6,46.6
59047,Livingston,MT,13056,46.8,6539,6517,45.7,47.9
59275,Westby,MT,293,52.7,157,136,51.6,54
59762,Wise River,MT,242,51.4,136,106,51.7,51.1
59464,Moore,MT,560,51.6,299,261,49.8,53.4
59918,Fortine,MT,248,52.5,130,118,53,52
59760,Willow Creek,MT,186,45,97,89,45.4,44.6
59802,Missoula,MT,20193,35.6,10403,9790,34.7,36.6
59029,Fromberg,MT,702,51.8,364,338,52,51.5
59521,Box Elder,MT,3220,24.7,1579,1641,24,25.4
59241,Hinsdale,MT,423,53,212,211,55,50.8
59801,Missoula,MT,31567,30.9,15742,15825,30.5,31.3
59639,Lincoln,MT,1358,57.1,714,644,58.8,55.4
59444,Galata,MT,122,46.9,63,59,46.9,46.9
59761,Wisdom,MT,270,53.5,150,120,55,51.8
59935,Troy,MT,3520,55.6,1829,1691,55.9,55.3
59433,Dutton,MT,582,47.6,298,284,46.6,48.6
59276,Whitetail,MT,43,52.5,22,21,52.5,52.5
59528,Hingham,MT,255,47.9,137,118,46.8,49.2
59219,Dagmar,MT,174,52.5,93,81,52.1,52.9
59318,Brusett,MT,138,45,70,68,45,45
59446,Geraldine,MT,509,47.6,262,247,47.1,48.1
59501,Havre,MT,13001,36.5,6513,6488,35,37.9
59222,Flaxville,MT,269,52.8,143,126,53.8,51.7
59844,Heron,MT,667,50.1,351,316,48.3,51.5
59064,Pompeys Pillar,MT,265,46.1,134,131,47.5,44.6
59024,Custer,MT,418,46.4,211,207,48.1,44.8
59432,Dupuyer,MT,30,37.5,15,15,37.5,37.5
59928,Polebridge,MT,102,52,52,50,52,52
59632,Boulder,MT,2055,45,1039,1016,44.9,45
59640,Marysville,MT,71,50.5,36,35,53.3,46.3
59037,Huntley,MT,2003,45.9,986,1017,46.5,45.3
59749,Sheridan,MT,1785,53.7,898,887,53.1,54.4
59254,Plentywood,MT,2240,51.7,1097,1143,51.4,52
59004,Ashland,MT,0,0,0,0,0,0
59747,Pony,MT,135,54.3,72,63,53.3,55.3
59827,Conner,MT,192,58.9,100,92,60,58
59319,Capitol,MT,35,43.8,18,17,45,42.5
59420,Carter,MT,256,49.4,134,122,47.5,51.1
59417,Browning,MT,7549,29.1,3646,3903,28.2,30
59750,Butte,MT,526,47,260,266,47.3,46.7
59823,Bonner,MT,1810,49.8,936,874,49.4,50.3
59231,St. Marie,MT,258,50.8,134,124,48.3,52.5
59447,Geyser,MT,271,49.8,142,129,50.6,49.1
59068,Red Lodge,MT,3531,51.6,1764,1767,51.7,51.6
59535,Lloyd,MT,106,44,54,52,45,42.5
59013,Boyd,MT,53,49.4,26,27,47.5,50.8
59467,Pendroy,MT,55,41.3,28,27,35,47.5
59831,Dixon,MT,471,42.1,241,230,41.7,42.5
59242,Homestead,MT,57,52.5,29,28,52.5,52.5
59226,Froid,MT,432,46,221,211,45.2,46.9
59401,Great Falls,MT,13613,38.3,6856,6757,36.8,40.2
59826,Condon,MT,568,57.8,296,272,58.2,57.4
59931,Rollins,MT,265,57.1,131,134,58.1,55.9
59043,Lame Deer,MT,2899,25.7,1446,1453,25.2,26.1
59634,Clancy,MT,5273,48.2,2620,2653,48.6,47.8
59713,Avon,MT,13,60.6,7,6,61.3,60
59870,Stevensville,MT,10497,47.4,5232,5265,46.1,48.7
59631,Basin,MT,95,49.6,47,48,49.2,50
59058,Mosby,MT,67,46.9,34,33,47.5,46.3
59808,Missoula,MT,20780,37.1,10300,10480,36.1,38.2
59532,Kremlin,MT,197,46.3,104,93,44.2,48.5
59718,Bozeman,MT,36003,32.5,18443,17560,31.8,33.3
59311,Alzada,MT,177,49.2,93,84,49.4,49
59925,Marion,MT,1734,46.3,883,851,46.5,46.1
59845,Hot Springs,MT,1151,53.2,577,574,52.6,53.8
59327,Forsyth,MT,3127,47.6,1586,1541,46.8,48.6
59315,Bloomfield,MT,155,55.1,83,72,56.1,53
59735,Harrison,MT,342,53.9,184,158,53.3,54.6
59351,Volborg,MT,198,51.8,106,92,51.4,52.1
59804,Missoula,MT,8153,47.1,3995,4158,45.9,48.2
59250,Opheim,MT,186,53.5,94,92,55.6,50.8
59347,Rosebud,MT,316,49.5,160,156,49.5,49.5
59247,Medicine Lake,MT,320,52.4,164,156,52.5,52.2
59453,Judith Gap,MT,371,48.9,188,183,49,48.8
59730,Gallatin Gateway,MT,2068,44.5,1091,977,44.6,44.4
59002,Acton,MT,202,41.2,101,101,42.1,40.4
59716,Big Sky,MT,2176,39.6,1186,990,39.3,39.9
59032,Grass Range,MT,396,48.9,209,187,47.7,50.2
59421,Cascade,MT,2528,52.1,1306,1222,51.4,52.7
59223,Fort Peck,MT,372,54.2,190,182,55.3,53.1
59848,Lonepine,MT,149,54.1,75,74,53.1,55
59077,Sand Springs,MT,162,47.5,86,76,48,47
59911,Bigfork,MT,9065,54,4508,4557,54.1,54
59846,Huson,MT,1750,49.7,918,832,49.1,50.2
59486,Valier,MT,1619,40.6,804,815,40.4,40.8
59913,Coram,MT,31,43.8,16,15,45,42.5
59923,Libby,MT,9696,51.2,4945,4751,51.1,51.3
59647,Winston,MT,239,46.9,119,120,46.4,47.5
59853,Noxon,MT,666,53,350,316,52.3,53.6
59828,Corvallis,MT,5781,46.7,2888,2893,45.3,47.8
59638,Jefferson City,MT,708,49.5,355,353,49.5,49.4
59710,Alder,MT,50,55.8,27,23,57.5,53.8
59012,Birney,MT,76,43.3,39,37,43.8,42.5
59274,Vida,MT,167,51.1,88,79,51.7,50.5
59416,Brady,MT,331,49.9,174,157,50.6,48.9
59016,Busby,MT,1748,24,849,899,23.2,24.8
59927,Olney,MT,31,55.4,15,16,55.8,55
59078,Shawmut,MT,288,50.3,145,143,49.6,51.1
59936,West Glacier,MT,2,62.5,1,1,62.5,62.5
59102,Billings,MT,49972,41.8,23401,26571,39.1,44.9
59538,Malta,MT,3245,49,1574,1671,47.4,50.3
59733,Gold Creek,MT,199,53.5,107,92,54.2,52.5
59910,Big Arm,MT,413,53.2,197,216,54.3,52.3
59860,Polson,MT,10505,44.4,5126,5379,42.9,45.6
59059,Musselshell,MT,302,56.1,155,147,56.1,56
59727,Divide,MT,262,50,139,123,50.8,49.1
59711,Anaconda,MT,8880,48.9,4597,4283,47,50.8
59635,East Helena,MT,7710,37.5,3826,3884,36.6,38.3
59484,Sweet Grass,MT,428,39.3,217,211,39.5,39
59864,Ronan,MT,7506,34.2,3727,3779,32.6,36
59840,Hamilton,MT,15269,48.7,7463,7806,46.6,50.7
59055,Melville,MT,34,45,18,16,45,45
59751,Silver Star,MT,140,51.5,74,66,52,51
59915,Elmo,MT,366,53.4,174,192,54.4,52.5
59412,Belt,MT,1734,46.1,905,829,45.1,47.2
59418,Buffalo,MT,91,50.4,46,45,50,50.8
59066,Pryor,MT,655,33.8,347,308,32.6,35.8
59545,Whitlash,MT,598,43.7,288,310,43.6,43.8
59722,Deer Lodge,MT,5585,44,3589,1996,42,49
59067,Rapelje,MT,205,49,116,89,50,47.5
59934,Trego,MT,155,52.3,81,74,52.9,51.7
59221,Fairview,MT,2104,43.8,1110,994,43.3,44.3
59301,Miles City,MT,11777,43.3,5850,5927,41.5,44.9
59523,Chinook,MT,2338,47.4,1185,1153,46.5,48.4
59260,Richland,MT,81,49.4,40,41,51.7,46.3
59313,Baker,MT,2721,42.2,1385,1336,40.7,44.1
59529,Hogeland,MT,129,43.4,68,61,42.5,44.4
59472,Sand Coulee,MT,707,46,352,355,46.1,45.9
59338,Kinsey,MT,138,46.4,70,68,46.7,46
59253,Peerless,MT,149,52.5,79,70,53.8,51
59039,Ingomar,MT,110,54.4,55,55,53.1,55.5
59843,Helmville,MT,340,53,183,157,53.2,52.9
59262,Savage,MT,796,46.5,419,377,46,47.1
59602,Helena,MT,27846,41.9,14041,13805,41.1,42.7
59456,Ledger,MT,220,47.7,113,107,48.9,46.6
59452,Hobson,MT,548,50.5,283,265,50.9,49.9
59015,Broadview,MT,626,43.1,316,310,44.1,42.3
59745,Norris,MT,127,54.3,67,60,54.5,54
59832,Drummond,MT,919,49.7,453,466,49.8,49.7
59053,Martinsdale,MT,216,56.5,112,104,56.8,56.3
59434,East Glacier Park,MT,473,31.9,235,238,32.3,31.3
59020,Cooke City,MT,76,52.1,39,37,52.5,51.9
59084,Teigen,MT,14,60,7,7,57.5,62.5
59859,Plains,MT,3637,52.1,1814,1823,52,52.2
59006,Ballantine,MT,1059,44.5,524,535,45.6,43.6
59218,Culbertson,MT,984,45.1,516,468,43.3,46.9
59071,Roscoe,MT,127,52.8,65,62,53.5,52
59081,Silver Gate,MT,24,47.5,13,11,47.5,47.5
59061,Nye,MT,262,57,136,126,57.4,56.6
59316,Boyes,MT,21,48.8,11,10,47.5,50
59031,Garryowen,MT,561,29.4,281,280,28.2,30.5
59001,Absarokee,MT,1651,50.9,845,806,48.6,53
59520,Big Sandy,MT,1213,41.7,594,619,40.2,42.8
59917,Eureka,MT,5165,51.5,2599,2566,51.5,51.4
59863,Ravalli,MT,79,45.6,40,39,40,50.8
59230,Glasgow,MT,4623,49,2279,2344,47.5,50.4
59755,Virginia City,MT,267,54.6,141,126,55.5,53.5
59014,Bridger,MT,1608,49.6,793,815,49.2,49.9
59240,Glentana,MT,6,62.5,3,3,62.5,62.5
59339,Lindsay,MT,168,50.4,87,81,50.4,50.4
59062,Otter,MT,275,51.4,148,127,51.7,51.3
59425,Conrad,MT,3648,48.5,1741,1907,48.4,48.7
59636,Fort Harrison,MT,13,61.9,7,6,61.3,62.5
59244,Larslan,MT,81,41.9,40,41,42.5,41.3
59034,Hardin,MT,4847,35.6,2419,2428,33,38.7
59074,Ryegate,MT,501,51.5,265,236,52.3,50.3
59758,West Yellowstone,MT,2129,44.9,1134,995,45.4,44.2
59330,Glendive,MT,8509,43.5,4325,4184,41.8,45.3
59054,Melstone,MT,102,50.7,51,51,50.8,50.6
59317,Broadus,MT,1070,52,523,547,51.8,52.2
59914,Dayton,MT,220,52.9,106,114,54.2,51.7
59323,Colstrip,MT,2209,40.5,1146,1063,41.2,39.8
59022,Crow Agency,MT,2174,28.6,1086,1088,27.3,29.9
59011,Big Timber,MT,3075,48.5,1547,1528,47.2,49.6
59063,Park City,MT,1953,44.2,1014,939,45.2,43.4
59088,Worden,MT,1401,44.5,686,715,45.5,43.5
59214,Brockway,MT,192,51.9,101,91,53.2,50.4
59929,Proctor,MT,279,56.6,137,142,57.7,55.5
59871,Sula,MT,369,57.6,194,175,57.9,57.4
59633,Canyon Creek,MT,257,51.3,128,129,53,49.1
59720,Cameron,MT,244,50.6,131,113,48.9,51.9
59414,Black Eagle,MT,799,44.9,416,383,43.6,46.3
59526,Harlem,MT,2340,29.7,1166,1174,28,31.7
59919,Hungry Horse,MT,933,45.7,481,452,46.2,45.1
59601,Helena,MT,30516,42.9,14691,15825,40.6,45
59487,Vaughn,MT,1245,46.7,645,600,45.9,47.6
59075,St. Xavier,MT,196,39.4,104,92,43,35
59007,Bearcreek,MT,107,52.2,53,54,51.9,52.5
59643,Toston,MT,505,47.6,258,247,48.3,46.9
59540,Rudyard,MT,324,50.3,167,157,49.8,50.8
59076,Sanders,MT,32,40,16,16,40,40
59479,Stanford,MT,802,50.5,420,382,50.9,50.2
59312,Angela,MT,128,50.6,64,64,50,51.3
59812,Missoula,MT,2138,19.2,1065,1073,19.4,18.9
59858,Philipsburg,MT,1736,56.9,886,850,56.8,57
59457,Lewistown,MT,8987,48.5,4446,4541,47.2,49.9
59743,Melrose,MT,68,50,36,32,51.7,47.5
59087,Winnett,MT,463,50.2,249,214,50.1,50.3
59038,Hysham,MT,620,53.6,318,302,54.1,52.9
59740,Mc Allister,MT,549,53.1,283,266,53.1,53.2
59341,Mildred,MT,16,62.5,8,8,62.5,62.5
59866,St. Regis,MT,1308,52.8,697,611,53.2,52.5
59465,Neihart,MT,56,52.5,28,28,53.3,51.7
59263,Scobey,MT,1251,52.7,619,632,49.9,55.6
59803,Missoula,MT,17209,37.8,8591,8618,36.4,39.2
59829,Darby,MT,2657,50.9,1428,1229,48.8,52.7
59754,Twin Bridges,MT,1080,51.4,575,505,51.3,51.6
59531,Joplin,MT,289,46.4,139,150,45.4,47.2
59701,Butte,MT,34079,42.7,17209,16870,40.6,44.9
59101,Billings,MT,43080,36.6,21671,21409,36.1,37.1
59466,Oilmont,MT,96,49,49,47,47.5,50.6
59008,Belfry,MT,350,53.5,179,171,53.7,53.3
59462,Moccasin,MT,187,51,99,88,51.8,50
59105,Billings,MT,33479,37.6,16448,17031,36.9,38.3
59402,Malmstrom Afb,MT,309,22.4,185,124,22.5,22.1
59442,Fort Benton,MT,1738,52.3,854,884,50.9,53.7
59424,Coffee Creek,MT,101,50.4,53,48,50.8,50
59261,Saco,MT,436,46.5,227,209,47.7,45.2
59847,Lolo,MT,6376,38.8,3206,3170,38.3,39.3
59337,Jordan,MT,731,46,375,356,45.8,46.2
59833,Florence,MT,5553,46.6,2779,2774,46.7,46.6
59736,Jackson,MT,104,53.8,56,48,55.7,51.3
59756,Warm Springs,MT,489,40.8,346,143,38,48
59821,Arlee,MT,2337,40.4,1182,1155,41,39.8
59441,Forest Grove,MT,87,49.5,46,41,48.3,50.8
59333,Hathaway,MT,25,46.3,12,13,50,42.5
59729,Ennis,MT,2177,52,1123,1054,51.9,52.1
59086,Wilsall,MT,1057,52.1,526,531,52.9,51.1
59901,Kalispell,MT,56130,40.6,27916,28214,39.3,41.9
59524,Dodson,MT,890,30,445,445,27.8,32.7
59243,Lambert,MT,396,46,210,186,45.7,46.3
59405,Great Falls,MT,31632,35.7,15520,16112,33.7,38
59436,Fairfield,MT,1841,44.7,920,921,45.1,44.3
59326,Fallon,MT,274,56.4,141,133,56.5,56.3
59867,Saltese,MT,55,54.5,28,27,55,54.2
59082,Springdale,MT,52,51.3,28,24,50,52.5
59732,Glen,MT,83,49.4,44,39,50,48.8
59480,Stockett,MT,328,47.4,164,164,48,46.7
59645,White Sulphur Springs,MT,1559,52.3,793,766,52,52.5
59752,Three Forks,MT,4213,43.6,2118,2095,44.4,42.8
59642,Ringling,MT,33,51.3,19,14,47.5,55
59211,Antelope,MT,162,53.8,86,76,54.3,53.3
59477,Simms,MT,61,45.6,30,31,47.5,42.5
59270,Sidney,MT,8963,42.4,4623,4340,41.3,43.6
59937,Whitefish,MT,14429,45.8,7350,7079,45,46.7
59725,Dillon,MT,8264,43.4,4213,4051,42.3,44.5
59537,Loring,MT,107,47.9,55,52,47.5,48.3
59721,Cardwell,MT,442,51.7,238,204,51.2,52.2
59483,Sun River,MT,780,45.9,412,368,44.8,47
59454,Kevin,MT,211,38.4,105,106,38.2,38.6
59018,Clyde Park,MT,306,51.4,153,153,51.8,51.1
59731,Garrison,MT,641,52.7,342,299,52.4,53.1
59050,Lodge Grass,MT,1826,29.8,893,933,29.3,30.2
59215,Circle,MT,1093,50.9,536,557,50,51.7
59003,Ashland,MT,402,39.1,202,200,41.7,36.3
59404,Great Falls,MT,28106,43.2,14032,14074,42.1,44.2
59046,Lavina,MT,486,52.1,254,232,52.6,51.5
59041,Joliet,MT,2156,47.1,1101,1055,46.1,48
59201,Wolf Point,MT,5157,34.1,2521,2636,33.5,34.7
59419,Bynum,MT,38,45,20,18,45,45
59527,Hays,MT,571,29.3,288,283,26.6,32.7
59057,Molt,MT,735,43.3,378,357,44.5,42.1
59435,Ethridge,MT,11,55.6,7,4,56.3,55
59314,Biddle,MT,108,51.3,60,48,51.3,51.3
59410,Augusta,MT,894,53.7,451,443,53.5,53.9
59920,Kila,MT,1809,42.7,937,872,42.9,42.6
59854,Ovando,MT,262,52.5,143,119,53.5,50.9
59468,Power,MT,596,48,307,289,47.2,48.8
59065,Pray,MT,191,55.7,98,93,56.3,55.2
59336,Ismay,MT,224,48.2,115,109,48.9,47.5
59855,Pablo,MT,670,33.8,349,321,32.2,35.4
59430,Denton,MT,485,50.1,249,236,50.2,50
59028,Fishtail,MT,438,57,229,209,57.4,56.5
59874,Trout Creek,MT,1791,55.2,930,861,55.5,54.8
59345,Powderville,MT,39,48.8,21,18,52.5,45
59546,Zortman,MT,112,52.1,57,55,51.8,52.5
59542,Turner,MT,231,45.6,122,109,45,46.1
59932,Somers,MT,1708,45.4,870,838,45.3,45.5
59463,Monarch,MT,188,51.5,97,91,51.9,50.9
59469,Raynesford,MT,174,50.4,92,82,50.7,50
59748,Ramsay,MT,194,47.3,94,100,47,47.5
59530,Inverness,MT,123,48.2,63,60,48.1,48.3
59715,Bozeman,MT,36686,32.2,19324,17362,30.6,34.2
59035,Fort Smith,MT,307,42.1,162,145,46.5,35.5
59411,Babb,MT,302,35.7,156,146,36.4,35
59522,Chester,MT,1487,45.7,717,770,44.9,46.3
59422,Choteau,MT,2972,48.3,1431,1541,48.7,47.9
59052,Mc Leod,MT,177,51.3,92,85,50.7,51.8
59443,Fort Shaw,MT,827,46.3,419,408,45.8,46.9
59873,Thompson Falls,MT,3054,53,1550,1504,52.9,53.2
59714,Belgrade,MT,21710,34.5,10962,10748,34.9,34.2
59213,Brockton,MT,870,30.3,422,448,29.7,31
59746,Polaris,MT,130,50.5,68,62,52,48.8
59460,Loma,MT,226,49,122,104,50,48
59912,Columbia Falls,MT,15362,42.6,7606,7756,42.8,42.4
59440,Floweree,MT,209,46.5,110,99,45,47.9
59926,Martin City,MT,453,51.7,236,217,51.6,51.8
59448,Heart Butte,MT,687,27.6,329,358,29,26.3
59248,Nashua,MT,720,45.8,358,362,46.8,44.7
59256,Raymond,MT,1,57.5,1,0,57.5,0
59834,Frenchtown,MT,2623,43.9,1351,1272,41.9,45.9
59842,Haugan,MT,9,61.3,5,4,62.5,60
59106,Billings,MT,17387,42.2,8683,8704,42.2,42.2
59349,Terry,MT,891,56.4,462,429,56.5,56.4
59044,Laurel,MT,12254,41.2,6053,6201,40.3,42.1
59427,Cut Bank,MT,4999,40.2,2459,2540,39.6,40.9
59085,Two Dot,MT,518,45,255,263,47,42.5
59471,Roy,MT,282,49.4,147,135,48.4,50.3
59830,De Borgia,MT,16,60,10,6,60,60
59930,Rexford,MT,1124,51.8,588,536,52.5,51.2
59079,Shepherd,MT,3743,42.8,1895,1848,42.4,43.2
59322,Cohagen,MT,142,46.3,72,70,46.3,46.3
59027,Emigrant,MT,638,49.3,327,311,48.9,49.7
59343,Olive,MT,101,52.2,53,48,53.1,51.3
69168,Venango,NE,324,44.7,174,150,42.2,46.8
69166,Thedford,NE,599,47.8,307,292,46.6,49.3
